protein_id,structural_novelty
JABMQX010000552.1_5,0.31160712
PWHN01000017.1_2,0.2651896
JACRAC010000059.1_1,0.27988473
DRUY01000223.1_1,0.31987563
NZ_SJCO01000008.1_95,0.27999154
NZ_SJCO01000003.1_156,0.27152997
JAADIC010000085.1_5,0.37121874
RFFQ01000078.1_5,0.2692939
SLGR01000220.1_12,0.23681135
RFIY01000085.1_1,0.31557238
NBMB01000014.1_15,0.27631265
DNCN01000013.1_1,0.31596226
NZ_QHKX01000003.1_499,0.27415675
NZ_BNCD01000001.1_292,0.2602397
JAAYZI010000115.1_1,0.33526552
WRBD01000053.1_9,0.28587323
NZ_CP015423.1_4490,0.2667931
JAFCFP010000001.1_1,0.21807036
JAGVWD010000019.1_4,0.35811096
CAISUK010000313.1_1,0.27944976
JAAYEQ010000068.1_1,0.2683392
NZ_LR216287.1_421,0.2661509
SBFR01000007.1_4,0.27411288
MFAF01000048.1_5,0.23234086
DGKK01000059.1_1,0.2545374
SFNH01000108.1_4,0.29189086
JAGYOC010000286.1_20,0.25505176
NZ_RZMY01000003.1_159,0.22054431
DSKM01000002.1_122,0.2753795
JACPHL010000191.1_1,0.26533753
CAJUJZ010000045.1_1,0.28198546
QLUP01000028.1_12,0.2945747
JACCUF010000455.1_2,0.2938294
NZ_PTQW01000019.1_3,0.2752634
SVSB01000050.1_12,0.27170548
JAADFP010000093.1_2,0.2807305
DF820459.1_644,0.27040854
NZ_CP021081.1_2007,0.2517038
WYBT01000056.1_146,0.24363177
JAHJSX010000081.1_4,0.29974777
AZYB01000002.1_48,0.25326937
JAFYIM010000246.1_1,0.27007717
LJUY01000045.1_3,0.2506061
DUMP01000153.1_19,0.25233874
JAFYIM010000490.1_1,0.31131986
SHMX01000002.1_234,0.22400668
DSCM01000101.1_1,0.32631966
JAAYCL010000022.1_27,0.281233
NZ_LT985325.1_244,0.3310389
JACQOV010000005.1_1,0.3516949
CACGHR010000002.1_19,0.2880309
NZ_RZMY01000013.1_615,0.2798851
PLYD01000261.1_5,0.30483422
JAGVWD010000018.1_17,0.2825598
NZUQ01000126.1_1,0.38229448
MHDQ01000220.1_1,0.2564536
JAHIPN010000428.1_2,0.2502632
NC_007759.1_365,0.22068663
NZ_SJCO01000018.1_104,0.22953968
DHPR01000004.1_9,0.33305973
CACZLA010000064.1_1,0.30593604
QMNP01000310.1_2,0.18127783
RFFU01000077.1_1,0.24098241
MHDQ01000198.1_2,0.2342629
JAGWXF010000004.1_67,0.2192997
JACPWU010000038.1_77,0.2973039
NZ_CP007062.1_828,0.2244244
JAGWYZ010000026.1_14,0.29734367
CAIQVJ010000030.1_1,0.25954896
JACRJN010000057.1_8,0.28613925
VGIW01000076.1_1,0.27549863
JACRJN010000116.1_2,0.24041617
CAJKKX010000050.1_12,0.24304561
PFSX01000001.1_2,0.2876147
JAADIC010000356.1_10,0.2974885
NZ_BDAU01000002.1_36,0.2890509
JAFAZD010000081.1_1,0.30685988
SICP01000013.1_47,0.26685593
QHSL01000128.1_2,0.3086658
JABMQX010000508.1_4,0.2779263
PLDF01000222.1_68,0.29520577
JAFGEV010000406.1_3,0.310983
JABMQX010000137.1_4,0.18298355
JAGALG010000218.1_15,0.28979164
LJUY01000006.1_96,0.2915371
JAGYOC010000082.1_4,0.29119056
PUNJ01000030.1_1,0.24751253
DIFC01000011.1_5,0.32413056
SBFR01000180.1_28,0.27146414
VGJA01000126.1_1,0.2644834
VMTI01000059.1_2,0.32432714
JAEELG010000027.1_5,0.270064
NZ_AP018227.1_1317,0.26099506
PWHN01000048.1_7,0.24094553
PLYD01000215.1_2,0.29531997
DHPR01000012.1_123,0.32633507
PWGE01000424.1_4,0.2955008
NZ_VFPQ01000001.1_4271,0.29374468
SKQU01000282.1_1,0.23759118
KI543214.1_252,0.32016477
NZWP01000012.1_59,0.19817469
LJUI01000086.1_12,0.20552635
PWGE01000031.1_4,0.29733014
DRTT01000134.1_4,0.31893954
JAGPNE010000019.1_1,0.22882318
JAFGIQ010000112.1_3,0.33053684
JADJOY010000023.1_35,0.24579842
JACQOF010000036.1_28,0.28569135
DSSU01000311.1_14,0.23134339
PKTT01000021.1_16,0.2977932
NZUQ01000092.1_37,0.24214634
JAADIC010000245.1_1,0.31712928
CAIVOB010000143.1_8,0.24215579
JAGWYZ010000095.1_1,0.2653051
CP002988.1_1585,0.28730556
JAABRV010000069.1_1,0.22879577
JAHIPN010000468.1_1,0.2687738
JAAYHG010000307.1_9,0.2556972
JAADIA010000042.1_8,0.27397358
DREG01000459.1_11,0.17238195
JACCUF010000195.1_11,0.29268113
JAGCPB010000028.1_3,0.29216138
NZ_CP007062.1_43,0.31151375
PLFD01000054.1_19,0.32807785
DCAZ01000044.1_1,0.26421365
DTND01000019.1_1,0.24962218
NZ_BJKN01000002.1_1121,0.30352706
JAAZOE010000403.1_1,0.33099827
SLGQ01000033.1_5,0.28571922
NZ_PJIN01000039.1_1,0.30581075
MNYW01000115.1_5,0.24763556
JAFGIQ010000116.1_19,0.24838896
JAFGEV010000269.1_4,0.2356329
NZ_CP016279.1_3643,0.21850967
JADQBH010000319.1_2,0.27129287
JAGCPB010000013.1_1,0.32147422
NZ_CP060488.1_2348,0.30833903
JACPHL010000142.1_12,0.2698998
NZ_CP015455.1_1586,0.29522526
JAGXTL010000118.1_6,0.2293572
DMSQ01000007.1_24,0.27809808
DTND01000307.1_6,0.30836928
WOZJ01000057.1_19,0.26751456
CAIVOB010000085.1_8,0.28146642
WFTM01000029.1_4,0.20566463
JAHJDO010000023.1_20,0.2843836
JAADHJ010000055.1_1,0.27199998
JABMQX010000408.1_2,0.2514642
JACPSX010000227.1_1,0.26831374
MNYI01000132.1_4,0.28469723
DBJE01000005.1_42,0.21377143
QLTX01000145.1_7,0.2078095
MNUO01000114.1_1,0.22827777
NDHY01000003.1_110,0.36712664
UQCL01000031.1_10,0.25714087
JAAYVF010000046.1_23,0.22511391
CAJKKX010000341.1_2,0.20586821
MGQK01000075.1_29,0.33438927
JAFGTL010000364.1_1,0.45398903
JAAYZI010000268.1_1,0.28175595
PDQT01000312.1_1,0.2643605
JABWCP010000029.1_23,0.2406416
JAATVM010000114.1_8,0.23562129
JAAYAK010000261.1_2,0.26250997
NZ_AGJL01000067.1_5,0.2065347
JACPAV010000059.1_22,0.2917382
CP002989.1_534,0.24376073
MNYI01000030.1_3,0.24911603
NZ_CP029480.1_121,0.19374202
SICP01000017.1_5,0.24078608
NZ_BDAU01000022.1_140,0.28725547
NZ_AP013035.1_804,0.2501108
JAFGTL010000116.1_1,0.33097824
DRYD01000074.1_6,0.27251136
SLNR01000133.1_1,0.27900085
JAFGCY010000036.1_45,0.27120858
NZ_LBMK01000007.1_89,0.21389751
PLYD01000083.1_6,0.31517577
PEWQ01000174.1_1,0.31716737
NZ_RZNA01000003.1_125,0.22792701
JAAYXZ010000054.1_1,0.30712104
NZ_PJIN01000003.1_343,0.30295113
DSSU01000302.1_3,0.27576315
JAAYZI010000370.1_1,0.3250509
SVSB01000017.1_45,0.2745065
JAFTKO010000021.1_1,0.29889908
JAFGND010000007.1_12,0.2394497
JAGVWD010000044.1_13,0.27588275
NZ_BNCD01000008.1_217,0.34597278
JADIMU010000037.1_4,0.22941956
WLFD01000122.1_1,0.29055497
JAFGTC010000186.1_13,0.2557561
DIVR01000078.1_18,0.34198493
NZ_KB908334.1_34,0.2518274
WFRF01000161.1_1,0.28383952
MWCD01000106.1_1,0.28686723
SLGR01000237.1_4,0.35739398
QGUP01000506.1_1,0.32753888
WFRF01000102.1_3,0.28730738
JAFGEV010000342.1_1,0.23471358
WAQR01000214.1_5,0.32948822
PLYD01000240.1_5,0.2054481
NZ_PVNS01000012.1_1,0.31241035
NZ_CP029480.1_3898,0.2386938
JAFGEV010000094.1_1,0.40608492
NBMB01000018.1_9,0.3214144
MWCD01000076.1_11,0.19542071
JAHJDR010000262.1_1,0.2897605
NZ_FRCD01000019.1_69,0.21330614
JADQBH010000297.1_7,0.29578525
CAIQVJ010000060.1_66,0.29086876
NZ_PJIN01000003.1_53,0.2710821
DLGL01000022.1_37,0.2437942
QIFF01000170.1_6,0.23406613
JAGWYZ010000100.1_6,0.26919794
QLUP01000199.1_6,0.29087335
SHYX01000020.1_70,0.23450284
JAHJDO010000109.1_41,0.271766
WRBD01000031.1_4,0.31923765
JAFGEX010000124.1_18,0.38025305
JACTNB010000036.1_183,0.27482057
JACPAV010000002.1_46,0.27625147
RFFQ01000199.1_4,0.28570288
DSSU01000352.1_6,0.2724585
DAPM01000012.1_5,0.23010936
NZ_LR216287.1_2225,0.28146338
QZJZ01000001.1_9,0.28560615
JAGYNK010000030.1_1,0.31427842
PLDF01000328.1_46,0.2526618
VBJS01000005.1_29,0.33435288
DSSU01000386.1_1,0.29347184
CADCWE010000110.1_1,0.22555251
JAFGIQ010000011.1_6,0.33070284
JADQBH010000152.1_14,0.32554045
NZ_FKIP01000655.1_6,0.24435392
USJX01000111.1_4,0.26487976
SBHG01000093.1_7,0.22859493
NZ_JACJQY010000028.1_77,0.30985036
JACPSX010000259.1_1,0.25963277
AQRW01000175.1_13,0.28442496
NZ_CP060488.1_4317,0.30392605
KI543219.1_50,0.22489062
JAAYVF010000037.1_2,0.21216111
QCTB01000002.1_6,0.21552575
NZ_LR216287.1_1135,0.31006742
NZ_CP021083.1_51,0.24425574
CAJQMW010000096.1_4,0.21921329
JAAYNI010000054.1_9,0.30764514
DSSU01000102.1_36,0.24666086
PLDF01000315.1_20,0.22579035
NZ_CP069127.1_2264,0.1946449
WFTM01000167.1_4,0.29400426
NZ_KZ293963.1_805,0.23879185
DSNN01000022.1_3,0.23621175
JAHJDR010000247.1_4,0.21778758
JABFRY010000535.1_4,0.24482873
JABXHY010000014.1_18,0.29145902
AQRW01000170.1_24,0.26515073
NZ_LR216287.1_1056,0.31717926
PLDF01000436.1_6,0.33578277
JADJYS010000016.1_61,0.37147418
CAADSM010000128.1_24,0.3542118
QIFF01000081.1_9,0.2855727
JADQBH010000088.1_4,0.27815878
WSXW01000006.1_8,0.30722812
NZ_AP018227.1_2789,0.25543553
JAFGEV010000334.1_1,0.29155582
LMZT01000105.1_11,0.2882528
CACZFN010000013.1_19,0.22816262
WAQR01000236.1_3,0.3151125
MNUO01000064.1_15,0.28007165
JACMRP010000072.1_8,0.20346694
NZ_VFPQ01000001.1_827,0.21080104
QIFF01000244.1_11,0.31213284
WRMI01000064.1_7,0.30802923
LKMX01000012.1_1,0.27085823
DF820456.1_782,0.25196284
JACPRG010000054.1_17,0.2940455
JAAYAK010000050.1_30,0.30457762
MNYI01000177.1_3,0.23785515
JAGWYZ010000043.1_1,0.3532877
JAFGUZ010000021.1_6,0.33222637
QNDR01000021.1_23,0.26970696
MHDQ01000140.1_13,0.27678144
JAFGEV010000289.1_17,0.2399927
JADHUQ010000036.1_12,0.31597877
WJKZ01000277.1_1,0.26485562
LMZT01000022.1_3,0.32293335
DSWB01000243.1_1,0.28895396
JAGPKD010000026.1_10,0.17024991
SYBY01000130.1_1,0.27852875
JAERTH010000042.1_3,0.24664092
JABWCD010000017.1_52,0.2795297
DRUY01000058.1_1,0.3195511
NZ_WEZQ01000005.1_112,0.21254107
CAADSM010000069.1_5,0.26391202
JAADIC010000260.1_5,0.28105408
PKWQ01000056.1_5,0.3221802
PLDF01000476.1_11,0.21837
PWGE01000440.1_1,0.33689615
DITF01000329.1_9,0.29510564
PLDF01000287.1_1,0.29804245
NZ_AGJL01000001.1_38,0.27016014
DDWC01000206.1_6,0.27434683
QIFF01000332.1_1,0.28930146
WAQS01000288.1_1,0.27358463
JAFGEV010000020.1_3,0.24789104
JACTNB010000023.1_1,0.276273
QMNL01000075.1_2,0.2889572
JAGXLP010000003.1_23,0.29710266
JAADHJ010000016.1_42,0.22773366
JABMQX010000873.1_1,0.2691956
DRTT01000153.1_16,0.31642136
WALD01000035.1_9,0.291603
NBMB01000002.1_89,0.23223369
PWGE01000117.1_1,0.3326736
VMTI01000285.1_1,0.2766662
JACTNB010000024.1_147,0.291064
JACPUC010000007.1_71,0.20504732
SOJN01000141.1_7,0.28105438
CADBLV010000205.1_5,0.24373436
QNDR01000049.1_10,0.28850275
JAFGWL010000035.1_1,0.21370868
JAFANK010000126.1_1,0.27999082
WGBT01000401.1_8,0.27015725
JAHDNF010000019.1_15,0.33473808
CAISUK010000404.1_1,0.22657342
NZ_JADWYU010000042.1_10,0.2820599
NZ_JPST01000061.1_30,0.27644327
AWOA01000019.1_47,0.2592599
BDTG01000041.1_44,0.18667232
CACZLA010000024.1_25,0.31818548
NZ_JADEKP010000001.1_1486,0.30453983
JAAYCL010000011.1_41,0.18290646
JADQBH010000200.1_9,0.3388688
VBAP01000044.1_49,0.21724308
CAJMJN010000001.1_70,0.20284753
CAILUR010000155.1_3,0.29371497
NZ_JADWYU010000106.1_1,0.2850941
NZ_LR216287.1_1613,0.28386188
JAHJDO010000130.1_22,0.31884438
JAAYXC010000300.1_2,0.27760518
JADQBH010000158.1_9,0.3329937
JAFMIT010000037.1_5,0.26778552
NZ_JH378985.1_1,0.20690751
NZ_BAEO01000067.1_23,0.30473986
NZ_LMIV01000002.1_435,0.25638658
NZ_JABFHO010000001.1_409,0.30986896
CACZFN010000031.1_32,0.24074244
DCUM01000065.1_1,0.27148306
NZ_FRCD01000004.1_165,0.2905016
NC_021031.1_2188,0.28850016
CAJMJN010000035.1_11,0.31035098
JAATVM010000249.1_19,0.26912317
NZ_BAEO01000065.1_148,0.26349884
DLYX01000160.1_1,0.30732504
MNYV01000019.1_4,0.2710393
NZ_PJIN01000008.1_21,0.24645138
MWBZ01000236.1_4,0.24257465
PNNP01000001.1_33,0.32919636
JACPUC010000003.1_86,0.28255063
NZ_SJCO01000004.1_38,0.20956096
WRMI01000001.1_64,0.33765274
DLYX01000348.1_7,0.2568814
DLMW01000050.1_5,0.25727886
JADQBH010000119.1_11,0.29775262
NZ_JADWYU010000142.1_56,0.33964872
PKTG01000076.1_8,0.24390498
JACPSX010000125.1_10,0.24611449
JABMQX010000104.1_8,0.24753423
JAADIA010000087.1_1,0.29068908
PLPI01000113.1_1,0.22790018
JAFTKO010000029.1_60,0.26135215
JAGOBX010000539.1_1,0.27920976
CAJKKX010000150.1_8,0.32668
CAIQVJ010000124.1_52,0.2257175
WAQS01000157.1_1,0.30788916
NZ_LT907976.1_18,0.26480383
JABMQX010000876.1_5,0.34873223
WFRF01000031.1_11,0.28976974
VBAP01000067.1_1,0.19742961
PFND01000079.1_3,0.2370871
MVCZ01000066.1_1,0.2938965
JAAYVF010000031.1_1,0.2912236
JACNFQ010000031.1_1,0.23244306
JAFGKQ010000237.1_14,0.28427938
PLOF01000017.1_4,0.26842672
DRUE01000406.1_1,0.3570923
BMST01000003.1_219,0.29621774
LJUY01000070.1_6,0.2874103
PWXJ01000199.1_1,0.3275753
NZ_CP069127.1_2754,0.23278101
JABXHY010000080.1_1,0.28618503
JAFANK010000051.1_3,0.29545358
DFGE01000026.1_2,0.31551933
JAFGAQ010000287.1_4,0.272283
DCHV01000081.1_2,0.22856526
NZ_CP069127.1_3062,0.18888925
WVXK01000056.1_54,0.27638516
JACPTH010000212.1_1,0.24288623
JAAYVF010000097.1_1,0.2912236
JACRPW010000098.1_2,0.19731091
DREG01000287.1_1,0.2854232
LIUI01000132.1_1,0.23896942
JABDHD010000022.1_21,0.25267184
JAABRV010000015.1_6,0.20432691
JABMQX010000264.1_6,0.2506149
JACRIV010000043.1_7,0.24771786
JAATVM010000161.1_4,0.28337866
JAFGUZ010000209.1_2,0.24986851
NZ_LMKQ01000001.1_246,0.21587615
SBFR01000104.1_18,0.28231683
JAAYRV010000113.1_8,0.29553628
CAIVGN010000010.1_13,0.2682858
MWCZ01000046.1_20,0.22102085
MGDH01000019.1_62,0.25855392
JADQBH010000308.1_16,0.30640054
JAADHJ010000049.1_1,0.31292388
JAGACY010000436.1_3,0.24276428
JACPQY010000061.1_5,0.25856033
NC_014926.1_1216,0.22168998
JADQBH010000058.1_4,0.29580668
LCRX01000006.1_14,0.24062744
DIVR01000027.1_15,0.31546646
JACQOV010000007.1_1,0.32597
JAFCFP010000052.1_3,0.21650954
NZ_WEZQ01000006.1_33,0.24213381
LJUY01000004.1_93,0.2259129
JAADFP010000139.1_13,0.2154721
DRTT01000042.1_1,0.22957273
LDXN01000020.1_1,0.33142966
NZ_JH378948.1_9,0.18434669
PWXJ01000292.1_1,0.26963696
JAGORV010000069.1_3,0.19954902
JAHJSX010000156.1_11,0.20076422
JACRJN010000174.1_1,0.27689227
NZ_AWRU01000007.1_19,0.21795738
JAGWYZ010000175.1_11,0.32013002
QNDJ01000458.1_1,0.26038155
JABWBZ010000377.1_3,0.23998599
NZ_CP016279.1_6371,0.25929198
DHHE01000094.1_4,0.24511704
METK01000017.1_57,0.26692486
JABWCP010000005.1_170,0.20190778
NZ_JAGGOF010000110.1_13,0.26984966
DEYK01000028.1_14,0.24229006
NZ_FZMR01000026.1_21,0.23706551
DHHE01000088.1_3,0.26292405
NZ_JAGGOF010000090.1_81,0.3170548
MNUO01000012.1_1,0.27111182
NZ_UTHA01000261.1_1,0.28864807
NZ_WEZQ01000005.1_233,0.24998531
QGUP01000620.1_2,0.27420536
SXND01000103.1_52,0.26259294
SLOM01000101.1_8,0.2604878
NZ_JADEKP010000002.1_127,0.2391303
DMSQ01000049.1_14,0.27228755
JAAYVF010000082.1_1,0.29122353
NZ_CP069127.1_309,0.24649227
JAHJSX010000021.1_2,0.22912478
JAGWYZ010000083.1_11,0.32681656
BDTM01000001.1_5,0.2737242
JAAYRV010000236.1_3,0.29409915
WJMB01000339.1_1,0.23200837
JAADFP010000078.1_7,0.24162193
PLDF01000290.1_7,0.19068062
DRTT01000009.1_17,0.30911016
PEWQ01000030.1_1,0.23902622
NZ_CP015520.1_1457,0.1470548
NZ_AWRU01000034.1_389,0.30293566
JAHJDJ010000205.1_4,0.24578667
JAGXKI010000013.1_32,0.30950513
NZ_KB908360.1_3,0.27538514
DHHE01000098.1_8,0.26481646
NZ_SJCO01000380.1_1,0.3453352
JAHJSD010000103.1_1,0.23495254
CAIQVJ010000054.1_110,0.31099755
NZ_KB908326.1_79,0.3121168
JACPHL010000242.1_4,0.28323013
JAAYVF010000046.1_1,0.280893
LJUI01000089.1_5,0.15435584
SXND01000050.1_14,0.26830608
NC_021031.1_2564,0.2356598
MWCZ01000182.1_9,0.25132903
DSCS01000007.1_8,0.30169567
JAHJDO010000051.1_9,0.3078584
NZ_CP027570.1_197,0.2965733
RFHX01000024.1_8,0.34224454
NZ_AFXQ01000002.1_51,0.29231513
JACRJN010000125.1_12,0.2604122
QNDJ01000041.1_7,0.28046182
NBMB01000008.1_9,0.30450463
CAJUJZ010000062.1_7,0.270809
NZ_JPST01000013.1_2,0.2685342
PLDF01000253.1_32,0.26165473
QMOQ01000010.1_3,0.24923281
MVZB01000203.1_7,0.3063039
JACQOF010000084.1_4,0.25305408
JADJYS010000014.1_81,0.23793511
QZKI01000084.1_12,0.25735977
AWOA01000063.1_18,0.23907642
JACPAV010000002.1_298,0.2755522
NVVD01000032.1_40,0.30657426
WSZW01000083.1_10,0.29849583
CAIVGN010000204.1_2,0.2159626
JAGWYZ010000057.1_13,0.27239972
JACOWJ010000057.1_4,0.22604251
MFPR01000003.1_1,0.27482882
WOZJ01000037.1_38,0.25022712
JAAOXU010000015.1_31,0.19246976
CADCWE010000119.1_6,0.19904676
VMTI01000114.1_1,0.24736495
JABMQX010000861.1_3,0.2838549
JAAYVF010000090.1_1,0.280893
JAGWYZ010000095.1_5,0.24304035
CAJIYM010000004.1_268,0.25713977
WJMB01000292.1_5,0.25273246
NZ_LT907975.1_1038,0.3179039
JAGACY010000209.1_35,0.30469385
PLDF01000021.1_11,0.29090667
JAFSWN010000049.1_1,0.25596577
JAFYIM010000150.1_2,0.25239396
SXND01000276.1_10,0.2616108
JAFGEV010000200.1_4,0.21357688
PMWA01000078.1_4,0.26829353
PLDF01000230.1_47,0.25831163
QZKI01000131.1_21,0.24394238
NZ_CP021082.1_124,0.28803092
CAISUK010000542.1_19,0.22250363
JACPAV010000002.1_265,0.30539665
NZ_KB899040.1_121,0.2059273
PDQT01000122.1_6,0.36762828
QNVD01000093.1_2,0.27282742
JAFGEV010000176.1_6,0.25176197
SBFR01000216.1_6,0.28796977
PWNJ01000150.1_1,0.18186435
JAFGAQ010000212.1_4,0.2588435
JACPAV010000006.1_35,0.18378587
DCHV01000032.1_72,0.29963985
SLOM01000289.1_1,0.25055498
JACIXG010000070.1_1,0.28754634
JABWCD010000029.1_7,0.24946466
JABFRY010000220.1_4,0.19878747
CAISUK010000648.1_7,0.3057358
JACPWU010000041.1_4,0.2825067
NZ_FKIP01000995.1_6,0.27008426
DUMJ01000066.1_2,0.2573815
JAAYRV010000076.1_2,0.28315502
JAABRV010000003.1_23,0.25610238
NC_018649.1_553,0.2117469
SBHG01000025.1_1,0.3166439
JAHIZU010000292.1_1,0.28820762
PKTG01000142.1_32,0.24031305
LJUI01000024.1_13,0.25412214
JABFGF010000007.1_248,0.32465583
WVXK01000039.1_20,0.24557185
WRBD01000010.1_61,0.2527361
JAHJDR010000116.1_1,0.2828366
CP002988.1_683,0.27825823
WGBT01000202.1_2,0.3414017
LJUY01000033.1_24,0.2787771
DBRQ01000006.1_25,0.23266616
CAADSM010000119.1_6,0.20392413
NZ_KZ293963.1_2328,0.23854426
NZ_AWRU01000007.1_121,0.30130515
QCTB01000024.1_1,0.26769188
JADQBH010000138.1_16,0.30036432
QMNP01000120.1_4,0.19818547
NZ_CP007062.1_1645,0.2148325
NZ_AWRU01000015.1_183,0.28981015
JACCUF010000077.1_2,0.23754716
JAFANK010000217.1_11,0.33360118
UQCL01000002.1_39,0.27235922
JACQWU010000173.1_1,0.28298897
NZ_CP016279.1_5202,0.28891748
JAAYVF010000054.1_1,0.40407267
JAHIZU010000263.1_5,0.23583789
RFHX01000271.1_13,0.22655778
QMTU01000083.1_1,0.2754485
NZ_PJIN01000015.1_44,0.27191845
KI543197.1_89,0.27191213
CAIWTR010000587.1_4,0.34475896
JABDHD010000065.1_2,0.25644964
JAADIA010000044.1_52,0.22918239
JADQBH010000108.1_35,0.2601876
NZ_FRCD01000015.1_125,0.26483494
URUF01000008.1_73,0.30283466
JAFGEV010000439.1_13,0.21912622
JACPUC010000007.1_1,0.2277596
DMSQ01000054.1_12,0.2639246
NZ_JACJQY010000013.1_63,0.316609
WGBT01000037.1_1,0.33593306
PAYP01000010.1_48,0.3067243
PLDF01000194.1_49,0.32270658
JACQWU010000227.1_6,0.23023717
JAHJDJ010000034.1_2,0.22514883
NZ_JABASS010000017.1_33,0.28871778
PWFS01000119.1_3,0.20936921
PWXJ01000195.1_4,0.21359555
NZ_KB908325.1_18,0.24836893
CAJOEW010000022.1_24,0.2249783
JAADIA010000095.1_4,0.26333737
JAFTKO010000025.1_71,0.2722165
NZ_CP069127.1_5032,0.26884404
JAGCPB010000044.1_86,0.20427653
NZ_UTHA01000178.1_2,0.27155575
NZ_BDAU01000011.1_364,0.21187086
JADQBH010000006.1_4,0.2960363
PFSX01000029.1_6,0.32084617
CAISUK010000238.1_1,0.33730546
NZ_FKIP01000544.1_2,0.3309508
NZ_BJKN01000003.1_307,0.25307983
SXND01000189.1_7,0.24751858
NZ_AWRU01000016.1_74,0.25283593
PFSX01000013.1_1,0.42649022
CAJKKX010000090.1_2,0.22759187
PKTG01000081.1_17,0.24352416
JAFANK010000106.1_12,0.30948597
PLPI01000002.1_12,0.21221504
JAFAZD010000275.1_13,0.3091599
NZ_RZMY01000006.1_84,0.20776877
CADCCW010000003.1_80,0.37375736
PLDF01000241.1_2,0.2871287
LJUD01000175.1_3,0.24595661
NVVD01000029.1_18,0.22152977
DTND01000131.1_1,0.31885862
JAHJSX010000191.1_9,0.2736282
SBFR01000122.1_1,0.26051694
DSUT01000102.1_1,0.25269252
CAJUIP010000064.1_15,0.2676707
SFEJ01000006.1_44,0.22968456
JACPAV010000022.1_1,0.27288416
JAHITZ010000031.1_1,0.3158325
KI543217.1_79,0.27409002
JABLWY010000001.1_295,0.20994487
CACXDF010000241.1_5,0.3442981
LMZT01000003.1_6,0.22997217
WAQR01000283.1_4,0.24450254
NZ_LT985323.1_320,0.292777
DCUM01000182.1_5,0.20577021
NZ_CP069127.1_4402,0.27788305
MWCZ01000263.1_6,0.28970867
WGBT01000251.1_4,0.28589016
JAFGBW010000232.1_1,0.27100292
NZ_FRCD01000017.1_21,0.31061643
KI543205.1_18,0.3094657
CACXDF010000174.1_6,0.2798169
JAFYIM010000506.1_3,0.30451244
QCTB01000025.1_27,0.24264932
PLDF01000280.1_4,0.29835293
JAGYOC010000219.1_13,0.32021934
DRUE01000390.1_13,0.31497526
MGRR01000118.1_8,0.27032202
WSZW01000008.1_26,0.23332036
LJUI01000010.1_44,0.2798699
JAFGIT010000057.1_2,0.25723666
KI543215.1_37,0.2267839
DVAE01000035.1_32,0.29605028
SBFR01000035.1_15,0.24954596
JADJYS010000001.1_143,0.21805088
NZ_LBMK01000006.1_84,0.29159674
JAAZOE010000297.1_1,0.33726925
MGFH01000071.1_1,0.18543461
WQSZ01000072.1_4,0.2078795
JAFGTC010000013.1_34,0.24737506
JACCLG010000013.1_1,0.281669
JAFTKO010000043.1_108,0.27070183
NZ_CP015455.1_1627,0.23338537
QGUP01000234.1_5,0.24044785
RFIY01000152.1_1,0.28445432
NZ_CP015520.1_1445,0.29180974
CAJUJZ010000021.1_23,0.31742144
NZ_BNCD01000003.1_287,0.27010712
PLDF01000499.1_108,0.24260373
NZ_JPST01000015.1_167,0.20492223
NZ_FQVN01000011.1_102,0.3183671
JACPSX010000075.1_6,0.35879606
NBMB01000109.1_6,0.2694486
WRBD01000001.1_139,0.23976192
DCUM01000224.1_5,0.23347369
JAFGBE010000065.1_11,0.26517463
URUF01000030.1_1,0.26125118
JAGXTL010000042.1_35,0.20930013
NZ_AP018227.1_5587,0.2713303
NZ_AFXQ01000004.1_23,0.2910959
JAGOUY010000004.1_94,0.35815725
NZ_JH378981.1_53,0.2538724
DSCM01000101.1_14,0.3034035
JACQOF010000029.1_5,0.23909178
NZ_JACJQY010000002.1_65,0.2596603
JACRPW010000028.1_4,0.21489415
WAQS01000187.1_1,0.3162672
NZ_BDAU01000034.1_119,0.2986361
JACRLM010000005.1_1,0.27575848
PWOA01000077.1_5,0.28286353
NDHY01000017.1_14,0.1910487
JAGOUY010000001.1_45,0.27613252
NZ_CP069127.1_5496,0.27426296
RFFQ01000122.1_6,0.24482803
PFND01000067.1_13,0.25429156
DSCM01000048.1_2,0.21381696
VBAP01000033.1_1,0.23314512
CP002988.1_2267,0.26282963
JAGWYZ010000463.1_3,0.29698992
JADJOY010000003.1_210,0.20808358
PAYP01000045.1_23,0.35981217
SYBY01000109.1_1,0.21068487
SHYX01000012.1_34,0.20779419
JAFANK010000267.1_8,0.24687028
JAAYNI010000034.1_1,0.2036173
DF820459.1_83,0.31140518
SLNR01000163.1_3,0.30618846
LCRX01000001.1_72,0.26050526
LJUY01000001.1_171,0.24622889
LJUD01000100.1_13,0.21634427
LDXN01000026.1_42,0.24878886
NZ_PJIN01000069.1_1,0.28502026
CACXDF010000116.1_1,0.3269637
JABMQX010000775.1_1,0.2053171
NZ_JAGI01000002.1_1033,0.2184488
MGQK01000073.1_29,0.2907548
NZ_JADEKP010000031.1_1,0.26418024
JAHJDJ010000015.1_18,0.20443186
NZ_KZ293963.1_4012,0.21839972
KI543220.1_73,0.26797444
SLNR01000080.1_26,0.23213562
MHDQ01000275.1_13,0.23204012
JADJOY010000016.1_12,0.22726893
JAGOBX010000113.1_6,0.20502798
QNDJ01000253.1_1,0.2865904
SXND01000269.1_9,0.27432537
