genome_accession,protein_id,category,emb_row,role,is_positive,phylum,length_aa,pfam_family
GB_GCA_018220935.1,JAAOXU010000034.1_34,positive,302,query,True,SpSt-1190,201,
GB_GCA_018220935.1,JAAOXU010000034.1_45,positive,303,query,True,SpSt-1190,121,
GB_GCA_018221025.1,JAAOXX010000031.1_9,positive,304,query,True,SpSt-1190,128,
GB_GCA_018221025.1,JAAOXX010000046.1_14,positive,305,query,True,SpSt-1190,199,
GB_GCA_018221025.1,JAAOXX010000064.1_5,positive,306,query,True,SpSt-1190,121,
GB_GCA_018221025.1,JAAOXX010000065.1_2,positive,307,query,True,SpSt-1190,337,
GB_GCA_018304445.1,JAGVWD010000020.1_6,positive,308,query,True,Iainarchaeota,396,
GB_GCA_018304445.1,JAGVWD010000001.1_3,positive,309,query,True,Iainarchaeota,402,
GB_GCA_018304445.1,JAGVWD010000001.1_5,positive,310,query,True,Iainarchaeota,321,
GB_GCA_018304445.1,JAGVWD010000044.1_13,positive,311,query,True,Iainarchaeota,35,
GB_GCA_018304445.1,JAGVWD010000053.1_6,positive,312,query,True,Iainarchaeota,313,
GB_GCA_018304505.1,JAGVWA010000018.1_17,positive,313,query,True,B1Sed10-29,133,
GB_GCA_018304505.1,JAGVWA010000001.1_97,positive,314,query,True,B1Sed10-29,192,
GB_GCA_018304505.1,JAGVWA010000020.1_3,positive,315,query,True,B1Sed10-29,1460,
GB_GCA_018304505.1,JAGVWA010000013.1_3,positive,316,query,True,B1Sed10-29,341,
GB_GCA_018304505.1,JAGVWA010000005.1_60,positive,317,query,True,B1Sed10-29,86,
GB_GCA_018817405.1,JAHITZ010000054.1_9,positive,318,query,True,Nanoarchaeota,130,
GB_GCA_018817405.1,JAHITZ010000012.1_2,positive,319,query,True,Nanoarchaeota,187,
GB_GCA_018817405.1,JAHITZ010000025.1_40,positive,320,query,True,Nanoarchaeota,51,
GB_GCA_018817405.1,JAHITZ010000025.1_75,positive,321,query,True,Nanoarchaeota,87,
GB_GCA_018817405.1,JAHITZ010000032.1_67,positive,322,query,True,Nanoarchaeota,46,
GB_GCA_018821925.1,JAHJLF010000008.1_1,positive,323,query,True,Edwardsbacteria,85,
GB_GCA_018821925.1,JAHJLF010000090.1_5,positive,324,query,True,Edwardsbacteria,134,
GB_GCA_018821925.1,JAHJLF010000050.1_9,positive,325,query,True,Edwardsbacteria,157,
GB_GCA_018821925.1,JAHJLF010000062.1_33,positive,326,query,True,Edwardsbacteria,133,
GB_GCA_018821925.1,JAHJLF010000072.1_11,positive,327,query,True,Edwardsbacteria,437,
GB_GCA_018830205.1,JAHJSX010000021.1_2,positive,328,query,True,Hydrothermarchaeota,37,
GB_GCA_018830205.1,JAHJSX010000062.1_1,positive,329,query,True,Hydrothermarchaeota,251,
GB_GCA_018830205.1,JAHJSX010000191.1_9,positive,330,query,True,Hydrothermarchaeota,39,
GB_GCA_018830205.1,JAHJSX010000153.1_4,positive,331,query,True,Hydrothermarchaeota,278,
GB_GCA_018830205.1,JAHJSX010000172.1_3,positive,332,query,True,Hydrothermarchaeota,85,
GB_GCA_018830205.1,JAHJSX010000183.1_8,positive,333,query,True,Hydrothermarchaeota,200,
GB_GCA_019232725.1,JAFANK010000134.1_1,positive,334,query,True,Eremiobacterota,682,
GB_GCA_019232725.1,JAFANK010000276.1_6,positive,335,query,True,Eremiobacterota,96,
GB_GCA_019232725.1,JAFANK010000142.1_3,positive,336,query,True,Eremiobacterota,234,
GB_GCA_019232725.1,JAFANK010000053.1_7,positive,337,query,True,Eremiobacterota,303,
GB_GCA_019232725.1,JAFANK010000285.1_11,positive,338,query,True,Eremiobacterota,548,
GB_GCA_019232725.1,JAFANK010000073.1_12,positive,339,query,True,Eremiobacterota,313,
GB_GCA_019232725.1,JAFANK010000324.1_5,positive,340,query,True,Eremiobacterota,843,
GB_GCA_019232725.1,JAFANK010000298.1_3,positive,341,query,True,Eremiobacterota,155,
GB_GCA_900315575.1,OMZR01000038.1_34,positive,342,query,True,Firmicutes_C,163,
GB_GCA_900315575.1,OMZR01000015.1_7,positive,343,query,True,Firmicutes_C,555,
GB_GCA_900315575.1,OMZR01000119.1_6,positive,344,query,True,Firmicutes_C,326,
GB_GCA_900315575.1,OMZR01000192.1_5,positive,345,query,True,Firmicutes_C,95,
GB_GCA_900315575.1,OMZR01000106.1_17,positive,346,query,True,Firmicutes_C,127,
GB_GCA_900315575.1,OMZR01000133.1_3,positive,347,query,True,Firmicutes_C,442,
GB_GCA_900317285.1,ONGA01000006.1_35,positive,348,query,True,Bacteroidota,102,
GB_GCA_900317285.1,ONGA01000008.1_124,positive,349,query,True,Bacteroidota,230,
GB_GCA_900317285.1,ONGA01000001.1_98,positive,350,query,True,Bacteroidota,324,
GB_GCA_900317285.1,ONGA01000001.1_132,positive,351,query,True,Bacteroidota,395,
GB_GCA_900317285.1,ONGA01000019.1_3,positive,352,query,True,Bacteroidota,81,
GB_GCA_900317285.1,ONGA01000004.1_62,positive,353,query,True,Bacteroidota,133,
GB_GCA_900317285.1,ONGA01000002.1_99,positive,354,query,True,Bacteroidota,180,
GB_GCA_900317285.1,ONGA01000015.1_3,positive,355,query,True,Bacteroidota,449,
GB_GCA_900317285.1,ONGA01000015.1_8,positive,356,query,True,Bacteroidota,287,
GB_GCA_900317285.1,ONGA01000013.1_8,positive,357,query,True,Bacteroidota,334,
GB_GCA_900751785.1,CAADSM010000097.1_21,positive,358,query,True,Firmicutes_A,467,
GB_GCA_900751785.1,CAADSM010000101.1_5,positive,359,query,True,Firmicutes_A,84,
GB_GCA_900751785.1,CAADSM010000139.1_10,positive,360,query,True,Firmicutes_A,365,
GB_GCA_900751785.1,CAADSM010000152.1_40,positive,361,query,True,Firmicutes_A,471,
GB_GCA_903875225.1,CAIQVJ010000006.1_32,positive,362,query,True,Myxococcota_A,146,
GB_GCA_903875225.1,CAIQVJ010000007.1_125,positive,363,query,True,Myxococcota_A,232,
GB_GCA_903875225.1,CAIQVJ010000019.1_198,positive,364,query,True,Myxococcota_A,718,
GB_GCA_903875225.1,CAIQVJ010000026.1_6,positive,365,query,True,Myxococcota_A,353,
GB_GCA_903875225.1,CAIQVJ010000030.1_1,positive,366,query,True,Myxococcota_A,34,
GB_GCA_903875225.1,CAIQVJ010000042.1_9,positive,367,query,True,Myxococcota_A,201,
GB_GCA_903875225.1,CAIQVJ010000048.1_3,positive,368,query,True,Myxococcota_A,514,
GB_GCA_903875225.1,CAIQVJ010000083.1_8,positive,369,query,True,Myxococcota_A,313,
GB_GCA_903875225.1,CAIQVJ010000095.1_49,positive,370,query,True,Myxococcota_A,213,
GB_GCA_903875225.1,CAIQVJ010000108.1_162,positive,371,query,True,Myxococcota_A,524,
GB_GCA_903875225.1,CAIQVJ010000108.1_232,positive,372,query,True,Myxococcota_A,336,
GB_GCA_903875225.1,CAIQVJ010000110.1_13,positive,373,query,True,Myxococcota_A,528,
GB_GCA_903875225.1,CAIQVJ010000112.1_132,positive,374,query,True,Myxococcota_A,264,
GB_GCA_903875225.1,CAIQVJ010000118.1_73,positive,375,query,True,Myxococcota_A,133,
GB_GCA_903875225.1,CAIQVJ010000130.1_29,positive,376,query,True,Myxococcota_A,111,
GB_GCA_903875225.1,CAIQVJ010000130.1_30,positive,377,query,True,Myxococcota_A,222,
GB_GCA_903875225.1,CAIQVJ010000130.1_33,positive,378,query,True,Myxococcota_A,155,
GB_GCA_903875225.1,CAIQVJ010000137.1_25,positive,379,query,True,Myxococcota_A,288,
GB_GCA_903915125.1,CAIWRR010000115.1_2,positive,380,query,True,Firestonebacteria,590,
GB_GCA_903915125.1,CAIWRR010000121.1_2,positive,381,query,True,Firestonebacteria,588,
GB_GCA_903915125.1,CAIWRR010000127.1_14,positive,382,query,True,Firestonebacteria,344,
GB_GCA_903915125.1,CAIWRR010000175.1_2,positive,383,query,True,Firestonebacteria,214,
GB_GCA_903915125.1,CAIWRR010000243.1_2,positive,384,query,True,Firestonebacteria,604,
GB_GCA_903915125.1,CAIWRR010000253.1_2,positive,385,query,True,Firestonebacteria,580,
RS_GCF_000158275.2,NZ_CP007062.1_285,positive,386,query,True,Fusobacteriota,108,
RS_GCF_000158275.2,NZ_CP007062.1_286,positive,387,query,True,Fusobacteriota,195,
RS_GCF_000158275.2,NZ_CP007062.1_897,positive,388,query,True,Fusobacteriota,218,
RS_GCF_000158275.2,NZ_CP007062.1_925,positive,389,query,True,Fusobacteriota,279,
RS_GCF_000158275.2,NZ_CP007062.1_927,positive,390,query,True,Fusobacteriota,128,
RS_GCF_000158275.2,NZ_CP007062.1_1006,positive,391,query,True,Fusobacteriota,624,
RS_GCF_000158275.2,NZ_CP007062.1_1027,positive,392,query,True,Fusobacteriota,334,
RS_GCF_000158275.2,NZ_CP007062.1_1225,positive,393,query,True,Fusobacteriota,203,
RS_GCF_000158275.2,NZ_CP007062.1_1859,positive,394,query,True,Fusobacteriota,113,
RS_GCF_000158275.2,NZ_CP007062.1_2110,positive,395,query,True,Fusobacteriota,114,
RS_GCF_000158275.2,NZ_CP007062.1_2113,positive,396,query,True,Fusobacteriota,199,
RS_GCF_000243455.1,NZ_AGJL01000064.1_8,positive,397,query,True,Methanobacteriota_A,62,
RS_GCF_000243455.1,NZ_AGJL01000056.1_5,positive,398,query,True,Methanobacteriota_A,73,
RS_GCF_000243455.1,NZ_AGJL01000039.1_11,positive,399,query,True,Methanobacteriota_A,207,
RS_GCF_000243455.1,NZ_AGJL01000033.1_8,positive,400,query,True,Methanobacteriota_A,120,
RS_GCF_000243455.1,NZ_AGJL01000010.1_22,positive,401,query,True,Methanobacteriota_A,111,
RS_GCF_000243455.1,NZ_AGJL01000004.1_7,positive,402,query,True,Methanobacteriota_A,103,
RS_GCF_000243455.1,NZ_AGJL01000001.1_38,positive,403,query,True,Methanobacteriota_A,36,
RS_GCF_000299235.1,NC_018649.1_44,positive,404,query,True,Nitrospirota_A,145,
RS_GCF_000299235.1,NC_018649.1_403,positive,405,query,True,Nitrospirota_A,349,
RS_GCF_000299235.1,NC_018649.1_515,positive,406,query,True,Nitrospirota_A,82,
RS_GCF_000299235.1,NC_018649.1_1530,positive,407,query,True,Nitrospirota_A,348,
RS_GCF_000299235.1,NC_018649.1_1531,positive,408,query,True,Nitrospirota_A,537,
RS_GCF_000299235.1,NC_018649.1_1614,positive,409,query,True,Nitrospirota_A,85,
RS_GCF_000299235.1,NC_018649.1_1640,positive,410,query,True,Nitrospirota_A,165,
RS_GCF_000299235.1,NC_018649.1_1711,positive,411,query,True,Nitrospirota_A,98,
RS_GCF_000299235.1,NC_018649.1_2003,positive,412,query,True,Nitrospirota_A,149,
RS_GCF_000299235.1,NC_018649.1_2273,positive,413,query,True,Nitrospirota_A,97,
RS_GCF_000299235.1,NC_018649.1_2277,positive,414,query,True,Nitrospirota_A,511,
RS_GCF_000382385.1,NZ_KB908319.1_275,positive,415,query,True,Bacteroidota,556,
RS_GCF_000382385.1,NZ_KB908320.1_1,positive,416,query,True,Bacteroidota,144,
RS_GCF_000382385.1,NZ_KB908321.1_303,positive,417,query,True,Bacteroidota,144,
RS_GCF_000382385.1,NZ_KB908322.1_19,positive,418,query,True,Bacteroidota,517,
RS_GCF_000382385.1,NZ_KB908323.1_138,positive,419,query,True,Bacteroidota,423,
RS_GCF_000382385.1,NZ_KB908329.1_82,positive,420,query,True,Bacteroidota,270,
RS_GCF_000382385.1,NZ_KB908330.1_57,positive,421,query,True,Bacteroidota,250,
RS_GCF_000382385.1,NZ_KB908333.1_48,positive,422,query,True,Bacteroidota,492,
RS_GCF_000382385.1,NZ_KB908339.1_17,positive,423,query,True,Bacteroidota,531,
RS_GCF_000382385.1,NZ_KB908339.1_34,positive,424,query,True,Bacteroidota,181,
RS_GCF_000382385.1,NZ_KB908340.1_7,positive,425,query,True,Bacteroidota,1219,
RS_GCF_000382385.1,NZ_KB908346.1_2,positive,426,query,True,Bacteroidota,118,
RS_GCF_000382385.1,NZ_KB908347.1_17,positive,427,query,True,Bacteroidota,181,
RS_GCF_000382385.1,NZ_KB908350.1_10,positive,428,query,True,Bacteroidota,144,
RS_GCF_000504085.1,NC_022792.1_757,positive,429,query,True,Thermotogota,163,
RS_GCF_000504085.1,NC_022792.1_1189,positive,430,query,True,Thermotogota,363,
RS_GCF_000504085.1,NC_022792.1_1402,positive,431,query,True,Thermotogota,447,
RS_GCF_000504085.1,NC_022792.1_1629,positive,432,query,True,Thermotogota,67,
RS_GCF_000504085.1,NC_022792.1_1786,positive,433,query,True,Thermotogota,81,
RS_GCF_000504085.1,NC_022792.1_2021,positive,434,query,True,Thermotogota,127,
RS_GCF_000763315.1,NZ_JPST01000003.1_28,positive,435,query,True,Firmicutes,179,
RS_GCF_000763315.1,NZ_JPST01000003.1_129,positive,436,query,True,Firmicutes,157,
RS_GCF_000763315.1,NZ_JPST01000003.1_167,positive,437,query,True,Firmicutes,145,
RS_GCF_000763315.1,NZ_JPST01000004.1_1,positive,438,query,True,Firmicutes,184,
RS_GCF_000763315.1,NZ_JPST01000013.1_97,positive,439,query,True,Firmicutes,340,
RS_GCF_000763315.1,NZ_JPST01000018.1_28,positive,440,query,True,Firmicutes,436,
RS_GCF_000763315.1,NZ_JPST01000019.1_30,positive,441,query,True,Firmicutes,131,
RS_GCF_000763315.1,NZ_JPST01000029.1_32,positive,442,query,True,Firmicutes,189,
RS_GCF_000763315.1,NZ_JPST01000030.1_39,positive,443,query,True,Firmicutes,400,
RS_GCF_000763315.1,NZ_JPST01000036.1_87,positive,444,query,True,Firmicutes,135,
RS_GCF_000763315.1,NZ_JPST01000036.1_104,positive,445,query,True,Firmicutes,222,
RS_GCF_000763315.1,NZ_JPST01000063.1_4,positive,446,query,True,Firmicutes,190,
RS_GCF_001317345.1,NZ_JXCG01000015.1_18,positive,447,query,True,Methanobacteriota_B,156,
RS_GCF_001317345.1,NZ_JXCG01000019.1_11,positive,448,query,True,Methanobacteriota_B,54,
RS_GCF_001317345.1,NZ_JXCG01000006.1_38,positive,449,query,True,Methanobacteriota_B,74,
RS_GCF_001317345.1,NZ_JXCG01000008.1_7,positive,450,query,True,Methanobacteriota_B,97,
RS_GCF_001317345.1,NZ_JXCG01000008.1_42,positive,451,query,True,Methanobacteriota_B,187,
RS_GCF_001427125.1,NZ_LMGK01000001.1_298,positive,452,query,True,Proteobacteria,154,
RS_GCF_001427125.1,NZ_LMGK01000002.1_36,positive,453,query,True,Proteobacteria,217,
RS_GCF_001427125.1,NZ_LMGK01000002.1_160,positive,454,query,True,Proteobacteria,126,
RS_GCF_001427125.1,NZ_LMGK01000003.1_21,positive,455,query,True,Proteobacteria,122,
RS_GCF_001427125.1,NZ_LMGK01000004.1_216,positive,456,query,True,Proteobacteria,60,
RS_GCF_001427125.1,NZ_LMGK01000005.1_137,positive,457,query,True,Proteobacteria,234,
RS_GCF_001427125.1,NZ_LMGK01000006.1_36,positive,458,query,True,Proteobacteria,122,
RS_GCF_001427125.1,NZ_LMGK01000006.1_136,positive,459,query,True,Proteobacteria,202,
RS_GCF_001427125.1,NZ_LMGK01000007.1_14,positive,460,query,True,Proteobacteria,234,
RS_GCF_001427125.1,NZ_LMGK01000012.1_290,positive,461,query,True,Proteobacteria,108,
RS_GCF_001427125.1,NZ_LMGK01000020.1_385,positive,462,query,True,Proteobacteria,64,
RS_GCF_001427125.1,NZ_LMGK01000023.1_235,positive,463,query,True,Proteobacteria,216,
RS_GCF_001427125.1,NZ_LMGK01000024.1_310,positive,464,query,True,Proteobacteria,372,
RS_GCF_001427125.1,NZ_LMGK01000025.1_625,positive,465,query,True,Proteobacteria,105,
RS_GCF_001647085.1,NZ_CP015520.1_666,positive,466,query,True,Methanobacteriota_B,168,
RS_GCF_001647085.1,NZ_CP015520.1_667,positive,467,query,True,Methanobacteriota_B,316,
RS_GCF_001647085.1,NZ_CP015520.1_997,positive,468,query,True,Methanobacteriota_B,106,
RS_GCF_001647085.1,NZ_CP015520.1_1011,positive,469,query,True,Methanobacteriota_B,150,
RS_GCF_001647085.1,NZ_CP015520.1_1175,positive,470,query,True,Methanobacteriota_B,150,
RS_GCF_001647085.1,NZ_CP015520.1_1352,positive,471,query,True,Methanobacteriota_B,130,
RS_GCF_001647085.1,NZ_CP015520.1_1711,positive,472,query,True,Methanobacteriota_B,101,
RS_GCF_001647085.1,NZ_CP015520.1_2114,positive,473,query,True,Methanobacteriota_B,126,
RS_GCF_001647085.1,NZ_CP015520.1_2200,positive,474,query,True,Methanobacteriota_B,190,
RS_GCF_001719045.1,NZ_CP015423.1_245,positive,475,query,True,Firmicutes,213,
RS_GCF_001719045.1,NZ_CP015423.1_513,positive,476,query,True,Firmicutes,233,
RS_GCF_001719045.1,NZ_CP015423.1_560,positive,477,query,True,Firmicutes,355,
RS_GCF_001719045.1,NZ_CP015423.1_826,positive,478,query,True,Firmicutes,164,
RS_GCF_001719045.1,NZ_CP015423.1_1017,positive,479,query,True,Firmicutes,180,
RS_GCF_001719045.1,NZ_CP015423.1_1159,positive,480,query,True,Firmicutes,116,
RS_GCF_001719045.1,NZ_CP015423.1_1422,positive,481,query,True,Firmicutes,238,
RS_GCF_001719045.1,NZ_CP015423.1_1566,positive,482,query,True,Firmicutes,113,
RS_GCF_001719045.1,NZ_CP015423.1_1658,positive,483,query,True,Firmicutes,104,
RS_GCF_001719045.1,NZ_CP015423.1_2203,positive,484,query,True,Firmicutes,85,
RS_GCF_001719045.1,NZ_CP015423.1_2383,positive,485,query,True,Firmicutes,41,
RS_GCF_001719045.1,NZ_CP015423.1_3540,positive,486,query,True,Firmicutes,73,
RS_GCF_001719045.1,NZ_CP015423.1_3660,positive,487,query,True,Firmicutes,96,
RS_GCF_001719045.1,NZ_CP015423.1_3768,positive,488,query,True,Firmicutes,301,
RS_GCF_001719045.1,NZ_CP015423.1_3831,positive,489,query,True,Firmicutes,168,
RS_GCF_001719045.1,NZ_CP015423.1_4901,positive,490,query,True,Firmicutes,91,
RS_GCF_003010495.1,NZ_CP027570.1_695,positive,491,query,True,Firmicutes_C,84,
RS_GCF_003010495.1,NZ_CP027570.1_1074,positive,492,query,True,Firmicutes_C,1237,
RS_GCF_003010495.1,NZ_CP027570.1_1212,positive,493,query,True,Firmicutes_C,162,
RS_GCF_003010495.1,NZ_CP027570.1_1746,positive,494,query,True,Firmicutes_C,176,
RS_GCF_013302405.1,NZ_JAAIPW010000011.1_73,positive,495,query,True,Firmicutes_A,947,
RS_GCF_013302405.1,NZ_JAAIPW010000016.1_77,positive,496,query,True,Firmicutes_A,315,
RS_GCF_013302405.1,NZ_JAAIPW010000018.1_9,positive,497,query,True,Firmicutes_A,121,
RS_GCF_013302405.1,NZ_JAAIPW010000001.1_32,positive,498,query,True,Firmicutes_A,60,
RS_GCF_013302405.1,NZ_JAAIPW010000007.1_61,positive,499,query,True,Firmicutes_A,87,
RS_GCF_013302405.1,NZ_JAAIPW010000008.1_2,positive,500,query,True,Firmicutes_A,699,
RS_GCF_013302405.1,NZ_JAAIPW010000008.1_3,positive,501,query,True,Firmicutes_A,608,
RS_GCF_014334015.1,NZ_CP060488.1_842,positive,502,query,True,Bacteroidota,125,
RS_GCF_014334015.1,NZ_CP060488.1_1293,positive,503,query,True,Bacteroidota,178,
RS_GCF_014334015.1,NZ_CP060488.1_1502,positive,504,query,True,Bacteroidota,82,
RS_GCF_014334015.1,NZ_CP060488.1_1736,positive,505,query,True,Bacteroidota,504,
RS_GCF_014334015.1,NZ_CP060488.1_2563,positive,506,query,True,Bacteroidota,124,
RS_GCF_014334015.1,NZ_CP060488.1_2564,positive,507,query,True,Bacteroidota,160,
RS_GCF_014334015.1,NZ_CP060488.1_2670,positive,508,query,True,Bacteroidota,140,
RS_GCF_014334015.1,NZ_CP060488.1_2757,positive,509,query,True,Bacteroidota,757,
RS_GCF_014334015.1,NZ_CP060488.1_3073,positive,510,query,True,Bacteroidota,241,
RS_GCF_014334015.1,NZ_CP060488.1_3215,positive,511,query,True,Bacteroidota,894,
RS_GCF_014334015.1,NZ_CP060488.1_3463,positive,512,query,True,Bacteroidota,228,
RS_GCF_014334015.1,NZ_CP060488.1_3697,positive,513,query,True,Bacteroidota,109,
RS_GCF_014334015.1,NZ_CP060488.1_3743,positive,514,query,True,Bacteroidota,83,
RS_GCF_014334015.1,NZ_CP060488.1_3908,positive,515,query,True,Bacteroidota,521,
RS_GCF_014334015.1,NZ_CP060488.1_4532,positive,516,query,True,Bacteroidota,91,
RS_GCF_014334015.1,NZ_CP060488.1_4629,positive,517,query,True,Bacteroidota,522,
RS_GCF_014334015.1,NZ_CP060488.1_4800,positive,518,query,True,Bacteroidota,290,
RS_GCF_016107545.1,NZ_JABASS010000012.1_36,positive,519,query,True,Proteobacteria,231,
RS_GCF_016107545.1,NZ_JABASS010000003.1_20,positive,520,query,True,Proteobacteria,278,
RS_GCF_016107545.1,NZ_JABASS010000003.1_55,positive,521,query,True,Proteobacteria,1000,
RS_GCF_016107545.1,NZ_JABASS010000003.1_88,positive,522,query,True,Proteobacteria,227,
RS_GCF_016107545.1,NZ_JABASS010000006.1_37,positive,523,query,True,Proteobacteria,332,
RS_GCF_016107545.1,NZ_JABASS010000009.1_46,positive,524,query,True,Proteobacteria,245,
RS_GCF_018131225.1,NZ_JAFCMM010000001.1_318,positive,525,query,True,Proteobacteria,188,
RS_GCF_018131225.1,NZ_JAFCMM010000001.1_775,positive,526,query,True,Proteobacteria,93,
RS_GCF_018131225.1,NZ_JAFCMM010000001.1_943,positive,527,query,True,Proteobacteria,387,
RS_GCF_018131225.1,NZ_JAFCMM010000001.1_1391,positive,528,query,True,Proteobacteria,146,
RS_GCF_018131225.1,NZ_JAFCMM010000001.1_1414,positive,529,query,True,Proteobacteria,289,
RS_GCF_018131225.1,NZ_JAFCMM010000001.1_1451,positive,530,query,True,Proteobacteria,380,
RS_GCF_018131225.1,NZ_JAFCMM010000011.1_14,positive,531,query,True,Proteobacteria,383,
RS_GCF_018131225.1,NZ_JAFCMM010000003.1_345,positive,532,query,True,Proteobacteria,258,
RS_GCF_018131225.1,NZ_JAFCMM010000003.1_817,positive,533,query,True,Proteobacteria,215,
RS_GCF_018131225.1,NZ_JAFCMM010000004.1_351,positive,534,query,True,Proteobacteria,140,
RS_GCF_018131225.1,NZ_JAFCMM010000004.1_352,positive,535,query,True,Proteobacteria,160,
RS_GCF_018131225.1,NZ_JAFCMM010000004.1_639,positive,536,query,True,Proteobacteria,335,
RS_GCF_018131225.1,NZ_JAFCMM010000005.1_512,positive,537,query,True,Proteobacteria,86,
RS_GCF_018131225.1,NZ_JAFCMM010000005.1_577,positive,538,query,True,Proteobacteria,497,
RS_GCF_018131225.1,NZ_JAFCMM010000005.1_648,positive,539,query,True,Proteobacteria,155,
RS_GCF_018131225.1,NZ_JAFCMM010000006.1_401,positive,540,query,True,Proteobacteria,83,
RS_GCF_018131225.1,NZ_JAFCMM010000007.1_54,positive,541,query,True,Proteobacteria,122,
RS_GCF_018131225.1,NZ_JAFCMM010000007.1_129,positive,542,query,True,Proteobacteria,110,
RS_GCF_018131225.1,NZ_JAFCMM010000009.1_40,positive,543,query,True,Proteobacteria,242,
RS_GCF_900142785.1,NZ_FRCD01000018.1_106,positive,544,query,True,Bacteroidota,322,
RS_GCF_900142785.1,NZ_FRCD01000003.1_161,positive,545,query,True,Bacteroidota,575,
RS_GCF_900142785.1,NZ_FRCD01000003.1_304,positive,546,query,True,Bacteroidota,577,
RS_GCF_900142785.1,NZ_FRCD01000014.1_67,positive,547,query,True,Bacteroidota,243,
RS_GCF_900142785.1,NZ_FRCD01000022.1_43,positive,548,query,True,Bacteroidota,137,
RS_GCF_900142785.1,NZ_FRCD01000013.1_30,positive,549,query,True,Bacteroidota,76,
RS_GCF_900142785.1,NZ_FRCD01000004.1_265,positive,550,query,True,Bacteroidota,83,
RS_GCF_900142785.1,NZ_FRCD01000005.1_21,positive,551,query,True,Bacteroidota,231,
RS_GCF_900142785.1,NZ_FRCD01000005.1_53,positive,552,query,True,Bacteroidota,754,
RS_GCF_900142785.1,NZ_FRCD01000001.1_115,positive,553,query,True,Bacteroidota,157,
RS_GCF_900142785.1,NZ_FRCD01000023.1_54,positive,554,query,True,Bacteroidota,264,
