genome_accession,protein_id,category,emb_row,role,is_positive,phylum,length_aa,pfam_family,distance,pvalue,novelty,baseline_distance
GB_GCA_016281925.1,JAEEJP010000029.1_20,dark_negative,5611,query,False,Thermoplasmatota,181,,0.09690355922891551,3.8787546622697884e-05,0.9999612124533773,0.09690355922891551
GB_GCA_014896235.1,JADBKU010000019.1_52,dark_negative,28852,query,False,Desulfobacterota_B,133,,0.09686387667410916,3.8907760534354364e-05,0.9999610922394656,0.09686387667410916
GB_GCA_001778355.1,MFGS01000192.1_4,dark_negative,24695,query,False,Firestonebacteria,137,,0.09656607140581364,3.982311558389688e-05,0.9999601768844161,0.09656607140581364
GB_GCA_001797815.1,MGQK01000122.1_1,dark_negative,21934,query,False,RBG-13-61-14,75,,0.09652323115243946,3.995672998038854e-05,0.9999600432700196,0.09652323115243946
GB_GCA_018969115.1,JAGWYZ010000289.1_2,positive,2995,query,True,Chloroflexota,265,,0.09635947322702847,4.0472037612010086e-05,0.999959527962388,0.09635947322702847
RS_GCF_001005295.1,NZ_LBMK01000002.1_75,dark_negative,32033,query,False,Actinobacteriota,213,,0.0954715740972372,4.339641961579296e-05,0.9999566035803842,0.0954715740972372
RS_GCF_900198405.1,NZ_FZMR01000032.1_6,dark_negative,13257,query,False,Campylobacterota,60,,0.09542092663720807,4.3570102411668865e-05,0.9999564298975884,0.09542092663720807
GB_GCA_001797815.1,MGQK01000032.1_13,dark_negative,19802,query,False,RBG-13-61-14,243,,0.09521238625392883,4.429333760806405e-05,0.999955706662392,0.09521238625392883
GB_GCA_013202295.1,JABMRT010000172.1_4,dark_negative,6564,query,False,QNDG01,251,,0.09503845130364971,4.490666281393199e-05,0.999955093337186,0.09503845130364971
RS_GCF_001542625.1,NZ_CP016279.1_3777,dark_negative,27656,query,False,Actinobacteriota,85,,0.09478190269082387,4.5828415370148686e-05,0.9999541715846298,0.09478190269082387
GB_GCA_016713535.1,JADJOY010000018.1_107,dark_negative,17621,query,False,JADJOY01,244,,0.09465511836788312,4.629160494200469e-05,0.999953708395058,0.09465511836788312
GB_GCA_001797815.1,MGQK01000113.1_32,dark_negative,16527,query,False,RBG-13-61-14,84,,0.09422844966433803,4.788860389066958e-05,0.9999521113961093,0.09422844966433803
RS_GCF_001612615.1,NZ_BDAU01000012.1_82,dark_negative,33780,query,False,Actinobacteriota,320,,0.09364230101589562,5.018217960997318e-05,0.99994981782039,0.09364230101589562
GB_GCA_902806325.1,CADCWE010000206.1_17,dark_negative,29328,query,False,Chloroflexota,315,,0.09354055011205915,5.059250001790622e-05,0.9999494074999821,0.09354055011205915
GB_GCA_016281355.1,JAEEIL010000032.1_125,dark_negative,23195,query,False,Elusimicrobiota,65,,0.09344535610596254,5.097972204652349e-05,0.9999490202779535,0.09344535610596254
GB_GCA_002780065.1,PEWQ01000124.1_9,dark_negative,13919,query,False,UBA8481,62,,0.09300280184085455,5.282322222928204e-05,0.9999471767777707,0.09300280184085455
RS_GCF_005217565.1,NZ_SJCO01000039.1_4,dark_negative,30298,query,False,Bacteroidota,90,,0.09288541484119706,5.3324426431433865e-05,0.9999466755735685,0.09288541484119706
GB_GCA_000496215.1,KI543214.1_43,dark_negative,23236,query,False,Halobacteriota,174,,0.09285655517947955,5.3448447249332696e-05,0.9999465515527507,0.09285655517947955
GB_GCA_016281925.1,JAEEJP010000027.1_11,dark_negative,28007,query,False,Thermoplasmatota,123,,0.092600363033763,5.456341487385952e-05,0.9999454365851261,0.092600363033763
RS_GCF_002993335.1,NZ_PVNS01000006.1_85,dark_negative,18237,query,False,Firmicutes,107,,0.09202943592192617,5.714129855877158e-05,0.9999428587014413,0.09202943592192617
GB_GCA_011331325.1,DSSB01000425.1_2,dark_negative,27469,query,False,UBA10199,227,,0.09188574962253604,5.7810982468421936e-05,0.9999421890175316,0.09188574962253604
GB_GCA_016719645.1,JADJYS010000034.1_27,dark_negative,17452,query,False,Krumholzibacteriota,45,,0.09159890853153911,5.917384049402788e-05,0.999940826159506,0.09159890853153911
GB_GCA_902795555.1,CADBLV010000220.1_5,dark_negative,22426,query,False,Firmicutes_A,166,,0.09148576605409861,5.972109587968924e-05,0.9999402789041203,0.09148576605409861
GB_GCA_900751785.1,CAADSM010000020.1_7,dark_negative,6777,query,False,Firmicutes_A,61,,0.09124355902183012,6.091142870686107e-05,0.9999390885712931,0.09124355902183012
GB_GCA_001797815.1,MGQK01000106.1_99,dark_negative,21351,query,False,RBG-13-61-14,78,,0.09114343879676692,6.141107425663567e-05,0.9999385889257434,0.09114343879676692
GB_GCA_000496215.1,KI543196.1_98,dark_negative,32901,query,False,Halobacteriota,178,,0.09075945364274987,6.336955632202752e-05,0.999936630443678,0.09075945364274987
RS_GCF_005217565.1,NZ_SJCO01000133.1_1,dark_negative,22096,query,False,Bacteroidota,254,,0.09055193695296589,6.445649448278104e-05,0.9999355435055172,0.09055193695296589
GB_GCA_016719645.1,JADJYS010000019.1_1,dark_negative,13311,query,False,Krumholzibacteriota,399,,0.0904589287518452,6.495029690529644e-05,0.9999350497030947,0.0904589287518452
GB_GCA_011773515.1,WVXK01000058.1_23,dark_negative,7394,query,False,Desulfobacterota_E,139,,0.09032089670694365,6.56908280798406e-05,0.9999343091719202,0.09032089670694365
GB_GCA_001873285.1,MNYV01000019.1_4,dark_negative,18127,query,False,CG2-30-53-67,36,,0.09012320124784148,6.676767330453835e-05,0.9999332323266955,0.09012320124784148
RS_GCF_014656295.1,NZ_BNCD01000003.1_115,dark_negative,20933,query,False,Actinobacteriota,147,,0.09004533374469473,6.719713384735537e-05,0.9999328028661526,0.09004533374469473
GB_GCA_003133265.1,PKWQ01000064.1_5,dark_negative,32647,query,False,Proteobacteria,83,,0.08991214855801169,6.793874610068393e-05,0.9999320612538993,0.08991214855801169
GB_GCA_016934125.1,JAFGTL010000364.1_1,dark_negative,18462,query,False,Hydrogenedentota,35,,0.08987369665054075,6.815452825066456e-05,0.9999318454717493,0.08987369665054075
RS_GCF_014656295.1,NZ_BNCD01000006.1_147,dark_negative,17529,query,False,Actinobacteriota,75,,0.08982488723523725,6.842952043236524e-05,0.9999315704795676,0.08982488723523725
GB_GCA_018826445.1,JAHKBB010000076.1_4,dark_negative,17338,query,False,Patescibacteria,312,,0.08981810639092598,6.846782014657891e-05,0.9999315321798534,0.08981810639092598
RS_GCF_900129375.1,NZ_FQVN01000007.1_257,dark_negative,20350,query,False,Actinobacteriota,87,,0.08949872528428723,7.029874127137302e-05,0.9999297012587286,0.08949872528428723
RS_GCF_005217565.1,NZ_SJCO01000175.1_1,dark_negative,15035,query,False,Bacteroidota,202,,0.0891378226191265,7.243276164459681e-05,0.9999275672383554,0.0891378226191265
GB_GCA_001774505.1,MFAF01000035.1_3,dark_negative,31863,query,False,RBG-13-66-14,317,,0.08895757103886,7.3525188917789e-05,0.9999264748110822,0.08895757103886
RS_GCF_016786325.1,NZ_JADWYU010000193.1_29,dark_negative,10143,query,False,Actinobacteriota,219,,0.08895425690482102,7.354544336138077e-05,0.9999264545566386,0.08895425690482102
RS_GCF_016786325.1,NZ_JADWYU010000065.1_3,dark_negative,28256,query,False,Actinobacteriota,295,,0.08890109468547372,7.387118623657052e-05,0.9999261288137634,0.08890109468547372
RS_GCF_000526575.1,NZ_JAGI01000001.1_218,dark_negative,30297,query,False,Firmicutes_A,104,,0.08852596727456545,7.621532856652275e-05,0.9999237846714335,0.08852596727456545
GB_GCA_003222135.1,QHUM01000050.1_95,dark_negative,24431,query,False,Gemmatimonadota,221,,0.08824965275407692,7.799431303487997e-05,0.9999220056869651,0.08824965275407692
RS_GCF_000314995.1,NZ_BAEO01000004.1_12,dark_negative,31269,query,False,Proteobacteria,109,,0.0881982276985451,7.833041527369165e-05,0.9999216695847263,0.0881982276985451
GB_GCA_003136635.1,PLFD01000047.1_46,dark_negative,10051,query,False,FCPU426,66,,0.08807744607955188,7.912609751929513e-05,0.9999208739024807,0.08807744607955188
GB_GCA_002327255.1,DCUM01000249.1_7,dark_negative,20987,query,False,KSB1,322,,0.08796993560372608,7.984183461868052e-05,0.9999201581653813,0.08796993560372608
GB_GCA_000496215.1,KI543214.1_56,dark_negative,22747,query,False,Halobacteriota,283,,0.08794352898161392,8.001872055954221e-05,0.9999199812794405,0.08794352898161392
GB_GCA_009777175.1,WRMI01000024.1_1,positive,1582,query,True,Bacteroidota,95,,0.08762731704761872,8.21706978920517e-05,0.9999178293021079,0.08762731704761872
GB_GCA_002327255.1,DCUM01000028.1_20,dark_negative,24647,query,False,KSB1,331,,0.08762305594900063,8.220012799982881e-05,0.9999177998720001,0.08762305594900063
GB_GCA_002747875.1,PDQT01000078.1_10,positive,975,query,True,Krumholzibacteriota,48,,0.08759517934519719,8.239294943530054e-05,0.9999176070505646,0.08759517934519719
RS_GCF_004661485.1,NZ_PQVH01000013.1_87,dark_negative,28490,query,False,Proteobacteria,75,,0.08750702345595245,8.30060018934584e-05,0.9999169939981065,0.08750702345595245
RS_GCF_002368095.1,NZ_AP018227.1_3737,dark_negative,21881,query,False,Cyanobacteria,50,,0.08713697969256459,8.563464746838883e-05,0.9999143653525316,0.08713697969256459
GB_GCA_003135055.1,PLDF01000145.1_1,dark_negative,11749,query,False,Acidobacteriota,171,,0.08712425119800778,8.572667990493159e-05,0.9999142733200951,0.08712425119800778
GB_GCA_002418945.1,DIFC01000011.1_22,dark_negative,7482,query,False,Desulfobacterota_G,54,,0.08707615580316408,8.607541345464658e-05,0.9999139245865454,0.08707615580316408
GB_GCA_000496215.1,KI543218.1_121,dark_negative,19894,query,False,Halobacteriota,79,,0.08691677660977053,8.724225021551534e-05,0.9999127577497845,0.08691677660977053
RS_GCF_001427125.1,NZ_LMGK01000006.1_85,dark_negative,23601,query,False,Proteobacteria,95,,0.08657786129360337,8.97817576062944e-05,0.9999102182423937,0.08657786129360337
GB_GCA_011773515.1,WVXK01000111.1_8,dark_negative,14761,query,False,Desulfobacterota_E,277,,0.08635859067697682,9.146802594920893e-05,0.9999085319740508,0.08635859067697682
RS_GCF_016786325.1,NZ_JADWYU010000206.1_12,dark_negative,32183,query,False,Actinobacteriota,187,,0.0863197578618126,9.177027917078566e-05,0.9999082297208293,0.0863197578618126
GB_GCA_014360585.1,JACIXG010000065.1_27,dark_negative,19417,query,False,Actinobacteriota,66,,0.08620401899379149,9.267766186463894e-05,0.9999073223381354,0.08620401899379149
GB_GCA_001774505.1,MFAF01000128.1_3,dark_negative,10851,query,False,RBG-13-66-14,132,,0.08601064794869037,9.421576923968647e-05,0.9999057842307603,0.08601064794869037
RS_GCF_001005295.1,NZ_LBMK01000004.1_8,dark_negative,27056,query,False,Actinobacteriota,103,,0.0860097079264811,9.422331457681236e-05,0.9999057766854232,0.0860097079264811
GB_GCA_012514925.1,JAAYZI010000079.1_4,dark_negative,27907,query,False,Bdellovibrionota_C,111,,0.08583091773241698,9.567057918036649e-05,0.9999043294208196,0.08583091773241698
RS_GCF_015476335.1,NZ_JADAQY010000003.1_1,dark_negative,31175,query,False,Proteobacteria,117,,0.08547348565978777,9.863776817715935e-05,0.9999013622318228,0.08547348565978777
RS_GCF_005217565.1,NZ_SJCO01000166.1_1,dark_negative,30236,query,False,Bacteroidota,207,,0.0853793696904837,9.943579659392777e-05,0.9999005642034061,0.0853793696904837
GB_GCA_002345475.1,DDWC01000147.1_4,dark_negative,6147,query,False,Firmicutes_H,58,,0.08537924335152894,9.943687260851926e-05,0.9999005631273915,0.08537924335152894
RS_GCF_005217565.1,NZ_SJCO01000091.1_1,dark_negative,18823,query,False,Bacteroidota,409,,0.08512480242698547,0.00010163012883822743,0.9998983698711618,0.08512480242698547
GB_GCA_011773515.1,WVXK01000058.1_21,dark_negative,7840,query,False,Desulfobacterota_E,168,,0.08510833038774375,0.000101773938942469,0.9998982260610575,0.08510833038774375
RS_GCF_000712135.1,NZ_JOOE01000001.1_939,dark_negative,25683,query,False,Proteobacteria,62,,0.08505055565461235,0.00010228011656844541,0.9998977198834316,0.08505055565461235
GB_GCA_014649295.1,BMST01000005.1_390,dark_negative,9569,query,False,Actinobacteriota,130,,0.08494320184480628,0.00010322803635017512,0.9998967719636498,0.08494320184480628
GB_GCA_002364485.1,DEYK01000034.1_22,dark_negative,15844,query,False,Planctomycetota,99,,0.0843700239492865,0.00010845544628070478,0.9998915445537193,0.0843700239492865
GB_GCA_002418945.1,DIFC01000031.1_29,dark_negative,20219,query,False,Desulfobacterota_G,91,,0.08426018641002128,0.00010949004243129352,0.9998905099575687,0.08426018641002128
GB_GCA_000496215.1,KI543218.1_72,dark_negative,31737,query,False,Halobacteriota,94,,0.08410571724360343,0.00011096345133553416,0.9998890365486645,0.08410571724360343
GB_GCA_003135055.1,PLDF01000157.1_8,dark_negative,8131,query,False,Acidobacteriota,55,,0.08396353759491286,0.00011233892744540831,0.9998876610725546,0.08396353759491286
RS_GCF_000013405.1,NC_007759.1_2395,dark_negative,17830,query,False,Desulfobacterota,156,,0.08373903141597745,0.00011454918758723411,0.9998854508124128,0.08373903141597745
GB_GCA_002345475.1,DDWC01000237.1_7,dark_negative,6740,query,False,Firmicutes_H,143,,0.08372262457410547,0.00011471257813618947,0.9998852874218638,0.08372262457410547
GB_GCA_003447545.1,DLYX01000073.1_4,dark_negative,12006,query,False,Desulfobacterota_B,119,,0.08366311154414016,0.0001153074042662642,0.9998846925957338,0.08366311154414016
GB_GCA_000147015.1,CP002161.1_4,positive,579,query,True,Proteobacteria,205,,0.08363522050647398,0.0001155873388486558,0.9998844126611514,0.08363522050647398
RS_GCF_002224125.1,NZ_NCSM01000030.1_90,dark_negative,26290,query,False,Actinobacteriota,192,,0.08358575536769093,0.00011608564679135165,0.9998839143532087,0.08358575536769093
GB_GCA_016235255.1,JACRLM010000103.1_4,dark_negative,12043,query,False,Nitrospinota,185,,0.08326665623237146,0.00011935757155381157,0.9998806424284462,0.08326665623237146
GB_GCA_002747875.1,PDQT01000261.1_2,positive,976,query,True,Krumholzibacteriota,145,,0.0832440647192237,0.00011959303208408764,0.9998804069679159,0.0832440647192237
GB_GCA_910587075.1,CAJUKE010000020.1_44,dark_negative,33122,query,False,Bacteroidota,256,,0.0830942600735904,0.000121167359680005,0.99987883264032,0.0830942600735904
GB_GCA_011053555.1,DSKM01000006.1_60,dark_negative,12291,query,False,CSP1-3,73,,0.08287077718400652,0.00012355851817511538,0.9998764414818249,0.08287077718400652
GB_GCA_001797815.1,MGQK01000021.1_13,dark_negative,23618,query,False,RBG-13-61-14,104,,0.08285775736414955,0.00012369941510845882,0.9998763005848915,0.08285775736414955
GB_GCA_016235675.1,JACRJN010000125.1_12,dark_negative,25174,query,False,SZUA-182,38,,0.08279074551178509,0.0001244273999631486,0.9998755726000369,0.08279074551178509
GB_GCA_005777235.1,SXND01000275.1_21,dark_negative,14500,query,False,Tectomicrobia,73,,0.08266534058641424,0.0001258024324965026,0.9998741975675035,0.08266534058641424
RS_GCF_900582195.1,NZ_UTHA01000006.1_1,dark_negative,16588,query,False,Proteobacteria,74,,0.08258876274667123,0.00012665030208760432,0.9998733496979124,0.08258876274667123
GB_GCA_016719645.1,JADJYS010000033.1_22,dark_negative,13376,query,False,Krumholzibacteriota,99,,0.08238714988616676,0.00012891276688532932,0.9998710872331147,0.08238714988616676
GB_GCA_003133265.1,PKWQ01000295.1_7,dark_negative,30104,query,False,Proteobacteria,44,,0.08213689488294498,0.00013178313354763574,0.9998682168664523,0.08213689488294498
GB_GCA_003142035.1,PLOF01000072.1_38,dark_negative,4976,query,False,Dormibacterota,140,,0.08200800474770624,0.00013328884044259414,0.9998667111595574,0.08200800474770624
GB_GCA_001871075.1,MNUP01000083.1_9,dark_negative,32544,query,False,Desantisbacteria,182,,0.08179002206179271,0.0001358785796728408,0.9998641214203272,0.08179002206179271
RS_GCF_005217565.1,NZ_SJCO01000224.1_1,positive,3802,query,True,Bacteroidota,131,,0.08169956340677287,0.0001369694776130702,0.9998630305223869,0.08169956340677287
RS_GCF_001542625.1,NZ_CP016279.1_9278,dark_negative,31686,query,False,Actinobacteriota,198,,0.08164038137501753,0.0001376884019682192,0.9998623115980317,0.08164038137501753
RS_GCF_013404085.1,NZ_JABFHO010000001.1_3340,dark_negative,11126,query,False,Bacteroidota,89,,0.08160408015300166,0.00013813143053164242,0.9998618685694683,0.08160408015300166
RS_GCF_002224125.1,NZ_NCSM01000011.1_180,dark_negative,23085,query,False,Actinobacteriota,54,,0.08154866059167198,0.00013881081053414762,0.9998611891894659,0.08154866059167198
GB_GCA_003598085.1,QZKU01000053.1_86,dark_negative,14918,query,False,Abyssubacteria,66,,0.08151876426785072,0.00013917883037705856,0.9998608211696229,0.08151876426785072
GB_GCA_003598055.1,QZKI01000093.1_19,dark_negative,16974,query,False,Abyssubacteria,32,,0.08114475183347254,0.00014387470324603706,0.9998561252967539,0.08114475183347254
GB_GCA_012517325.1,JAAYVF010000015.1_9,dark_negative,5424,query,False,FEN-1099,224,,0.08075946198824431,0.00014889507072856977,0.9998511049292714,0.08075946198824431
GB_GCA_003159495.1,PLPI01000035.1_5,dark_negative,23821,query,False,Goldbacteria,87,,0.08052846831615905,0.0001519971326479172,0.9998480028673521,0.08052846831615905
GB_GCA_002403115.1,DHHE01000236.1_7,dark_negative,11686,query,False,Edwardsbacteria,61,,0.0804843644425948,0.0001525974565811874,0.9998474025434189,0.0804843644425948
RS_GCF_001561955.1,NZ_CP014223.1_317,dark_negative,4999,query,False,Firmicutes_A,75,,0.08048049878137616,0.000152650198552616,0.9998473498014474,0.08048049878137616
GB_GCA_018826445.1,JAHKBB010000070.1_21,dark_negative,10306,query,False,Patescibacteria,58,,0.08024282198514707,0.00015593182944076054,0.9998440681705593,0.08024282198514707
RS_GCF_003194625.1,NZ_QHKX01000002.1_459,dark_negative,10262,query,False,Actinobacteriota,339,,0.08014793002233164,0.0001572636214517593,0.9998427363785483,0.08014793002233164
RS_GCF_900290275.1,NZ_LT985324.1_453,dark_negative,27256,query,False,Bacteroidota,40,,0.07997812493156362,0.00015967813976126515,0.9998403218602387,0.07997812493156362
RS_GCF_002224125.1,NZ_NCSM01000066.1_71,dark_negative,11671,query,False,Actinobacteriota,200,,0.07987949994296986,0.00016109922103677972,0.9998389007789632,0.07987949994296986
RS_GCF_900079095.1,NZ_FKIP01001010.1_5,dark_negative,28998,query,False,Tectomicrobia,130,,0.07980990635667036,0.00016211035988022312,0.9998378896401198,0.07980990635667036
GB_GCA_903915615.1,CAIWTR010000315.1_1,dark_negative,9782,query,False,Armatimonadota,53,,0.07952533875520192,0.00016631813230217173,0.9998336818676978,0.07952533875520192
GB_GCA_018061025.1,JAGOUY010000001.1_45,dark_negative,15509,query,False,Patescibacteria,40,,0.07938057665751308,0.00016850464526798147,0.999831495354732,0.07938057665751308
GB_GCA_003209055.1,QCTB01000007.1_42,dark_negative,20535,query,False,Cyanobacteria,92,,0.0793416191083424,0.0001690984523285605,0.9998309015476714,0.0793416191083424
RS_GCF_016786325.1,NZ_JADWYU010000206.1_13,dark_negative,15235,query,False,Actinobacteriota,118,,0.07925351256971762,0.0001704499149500157,0.99982955008505,0.07925351256971762
GB_GCA_002501535.1,DLTY01000022.1_17,dark_negative,19356,query,False,UBP7,92,,0.0791670949688722,0.00017178701942304514,0.999828212980577,0.0791670949688722
GB_GCA_003457135.1,DMSQ01000007.1_24,dark_negative,33817,query,False,Bacteroidota,34,,0.07873599455018039,0.0001786318898064575,0.9998213681101935,0.07873599455018039
